Invoice/Item Number,Date,Store Number,Store Name,Address,City,County,Category,Category Name,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),year,month
INV-06786200017,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Brown Forman Corp.,17826,Early Times 36 Mo Ky Str Bourbon,12,750,$7.02,$10.53,1,$126.36,0.75,2017,8
INV-06786200018,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Castle Brands,19009,Jefferson's Very Small Batch,6,750,$17.62,$26.43,3,$26.43,2.25,2017,8
INV-06786200019,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Jim Beam Brands,19067,Jim Beam,12,1000,$12.59,$18.89,2,$226.68,2.0,2017,8
INV-06786200020,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Jim Beam Brands,19226,Knob Creek,6,750,$19.94,$29.91,3,$179.46,2.25,2017,8
INV-06786200021,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,Jim Beam Brands,19477,Maker's Mark,12,1000,$22.04,$33.06,2,$396.72,2.0,2017,8
INV-06786200022,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,SAZERAC NORTH AMERICA,21596,Ten High,12,750,$4.10,$6.15,1,$73.80,0.75,2017,8
INV-06786200023,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011200.0,Straight Bourbon Whiskies,SAZERAC NORTH AMERICA,21597,Ten High,12,1000,$4.94,$7.41,2,$88.92,2.0,2017,8
INV-06786200024,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011100.0,Blended Whiskies,Jim Beam Brands,22787,Beam's 8 Star Bl Whiskey,12,1000,$4.19,$6.29,1,$75.48,1.0,2017,8
INV-06786200025,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011100.0,Blended Whiskies,LUXCO INC,24157,Hawkeye Blend Whiskey,12,1000,$4.39,$6.59,3,$79.08,3.0,2017,8
INV-06786200026,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011100.0,Blended Whiskies,DIAGEO AMERICAS,25607,Seagrams 7 Crown Bl Whiskey,12,1000,$8.00,$12.00,3,$144.00,3.0,2017,8
INV-06786200027,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011600.0,Straight Rye Whiskies,DIAGEO AMERICAS,27025,Bulleit 95 Rye,12,750,$15.00,$22.50,1,$270.00,0.75,2017,8
INV-06786200028,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011600.0,Straight Rye Whiskies,Jim Beam Brands,27048,Knob Creek Rye,6,750,$19.94,$29.91,1,$179.46,0.75,2017,8
INV-06786200029,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011600.0,Straight Rye Whiskies,Infinium Spirits,27102,Templeton 4YR Rye,6,750,$18.09,$27.14,4,$162.84,3.0,2017,8
INV-06786200030,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1091400.0,Iowa Distilleries,Infinium Spirits,27125,Templeton 6YR Rye,6,750,$22.75,$34.13,1,$204.78,0.75,2017,8
INV-06786200031,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1011100.0,Blended Whiskies,WESTERN SPIRITS BEVERAGE,27433,Bird Dog Peach Flavored Whiskey,6,750,$10.00,$15.00,4,$15.00,3.0,2017,8
INV-06786200032,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1042100.0,Imported Dry Gins,BACARDI USA INC,28233,Bombay Sapphire Gin,12,1000,$16.50,$24.75,2,$297.00,2.0,2017,8
INV-06786200033,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1042100.0,Imported Dry Gins,William Grant & Sons Inc,28627,Hendrick's Gin,6,1000,$21.17,$31.76,10,$190.56,10.0,2017,8
INV-06786200034,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1042100.0,Imported Dry Gins,DIAGEO AMERICAS,28867,Tanqueray Gin,12,1000,$15.50,$23.25,4,$279.00,4.0,2017,8
INV-06786200035,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1041100.0,American Dry Gins,SAZERAC NORTH AMERICA,29287,Barton Gin,12,1000,$3.92,$5.88,5,$70.56,5.0,2017,8
INV-06786200036,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1041100.0,American Dry Gins,DIAGEO AMERICAS,30317,Gordon's Gin London Dry,12,1000,$7.00,$10.50,1,$126.00,1.0,2017,8
INV-06786200037,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1041100.0,American Dry Gins,McCormick Distilling Co.,31167,McCormick Gin,12,1000,$4.13,$6.20,2,$74.40,2.0,2017,8
INV-06786200038,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1041100.0,American Dry Gins,Phillips Beverage,31719,Phillips Gin,12,1000,$4.38,$6.57,1,$78.84,1.0,2017,8
INV-06786200039,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PERNOD RICARD USA,34026,Absolut Peppar,12,750,$11.49,$17.24,1,$206.88,0.75,2017,8
INV-06786200040,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PERNOD RICARD USA,34029,Absolut Citron (lemon Vodka),12,1000,$14.99,$22.49,3,$269.88,3.0,2017,8
INV-06786200041,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PERNOD RICARD USA,34117,Absolut Mandrin,12,1000,$14.99,$22.49,3,$269.88,3.0,2017,8
INV-06786200042,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,MOET HENNESSY USA,34162,Belvedere Vodka,6,1000,$20.62,$30.93,1,$185.58,1.0,2017,8
INV-06786200043,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,Jim Beam Brands,34395,Effen Cucumber,6,750,$14.17,$21.26,1,$127.56,0.75,2017,8
INV-06786200044,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,DIAGEO AMERICAS,34457,Ketel One Imported Vodka,12,1000,$16.50,$24.75,4,$297.00,4.0,2017,8
INV-06786200045,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032100.0,Imported Vodkas,STOLI GROUP,34747,Stolichnaya Premium Vodka 80 Proof (lv),12,1000,$15.97,$23.96,1,$287.52,1.0,2017,8
INV-06786200046,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,CONSTELLATION BRANDS INC,34839,Svedka Citron Vodka,12,750,$8.25,$12.38,5,$148.56,3.75,2017,8
INV-06786200047,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PROXIMO,34886,Three Olives Berry Vodka,12,750,$9.96,$14.94,1,$179.28,0.75,2017,8
INV-06786200048,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PROXIMO,34972,Three Olives Cherry Vodka,12,750,$9.96,$14.94,1,$179.28,0.75,2017,8
INV-06786200049,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,PROXIMO,34995,Three Olives Grape Vodka,12,750,$9.96,$14.94,1,$179.28,0.75,2017,8
INV-06786200050,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,LUXCO INC,35699,Pearl Cucumber Vodka,12,750,$7.00,$10.50,2,$126.00,1.5,2017,8
INV-06786200051,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,LUXCO INC,36307,Hawkeye Vodka,12,1000,$4.05,$6.08,3,$72.96,3.0,2017,8
INV-06786200052,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,McCormick Distilling Co.,36887,McCormick Vodka,12,1000,$4.13,$6.20,1,$74.40,1.0,2017,8
INV-06786200053,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,Phillips Beverage,37347,Phillips Vodka,12,1000,$4.29,$6.44,55,$77.28,55.0,2017,8
INV-06786200054,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,DIAGEO AMERICAS,37997,Smirnoff Vodka 80 Prf,12,1000,$9.25,$13.88,1,$166.56,1.0,2017,8
INV-06786200055,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031100.0,American Vodkas,Swell Liquor LLC,38058,Swell Vodka,12,1000,$7.18,$10.77,2,$129.24,2.0,2017,8
INV-06786200056,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Skyy Spirits Inc,39856,Skyy Infusions Bartlett Pear,12,750,$9.01,$13.52,1,$13.52,0.75,2017,8
INV-06786200057,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,39876,Smirnofff Sourced Ruby Red Grapefruit,12,750,$8.25,$12.38,1,$148.56,0.75,2017,8
INV-06786200058,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Heaven Hill Brands,40053,Deep Eddy Lemon,12,750,$9.00,$13.50,1,$162.00,0.75,2017,8
INV-06786200059,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,40244,Prairie Organic Cucumber,6,750,$11.00,$16.50,1,$99.00,0.75,2017,8
INV-06786200060,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,41604,Uv Grape Vodka,12,750,$6.50,$9.75,4,$117.00,3.0,2017,8
INV-06786200061,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,41694,Uv Blue (raspberry) Vodka,12,1000,$7.50,$11.25,1,$135.00,1.0,2017,8
INV-06786200062,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,McCormick Distilling Co.,41943,360 Georgia Peach Vodka,12,750,$7.00,$10.50,1,$126.00,0.75,2017,8
INV-06786200063,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,Phillips Beverage,42153,UV Ruby Red Grapefruit,12,750,$6.50,$9.75,1,$9.75,0.75,2017,8
INV-06786200064,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062100.0,Gold Rum,REMY COINTREAU USA INC,42666,Mt. Gay Eclipse Rum,12,750,$9.98,$14.97,1,$170.64,0.75,2017,8
INV-06786200065,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,PERNOD RICARD USA,42717,Malibu Coconut Rum,12,1000,$10.49,$15.74,3,$188.88,3.0,2017,8
INV-06786200066,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,BACARDI USA INC,43050,Bacardi Dragon Berry,12,1000,$9.50,$14.25,2,$171.00,2.0,2017,8
INV-06786200067,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,BACARDI USA INC,43127,Bacardi Superior Rum,12,1000,$9.50,$14.25,4,$171.00,4.0,2017,8
INV-06786200068,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,BACARDI USA INC,43137,Bacardi Limon,12,1000,$9.50,$14.25,1,$171.00,1.0,2017,8
INV-06786200069,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,DIAGEO AMERICAS,43328,Captain Morgan White,12,750,$8.26,$12.39,1,$148.68,0.75,2017,8
INV-06786200070,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,BACARDI USA INC,43345,Bacardi Tangerine,12,1000,$9.49,$14.24,1,$170.88,1.0,2017,8
INV-06786200071,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,BACARDI USA INC,43387,Castillo Silver Rum,12,1000,$4.89,$7.34,2,$88.08,2.0,2017,8
INV-06786200072,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062500.0,Flavored Rum,BACARDI USA INC,43501,Bacardi Raspberry,12,750,$8.25,$12.38,1,$148.56,0.75,2017,8
INV-06786200073,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,SAZERAC NORTH AMERICA,44217,Barton Rum Light,12,1000,$4.00,$6.00,2,$72.00,2.0,2017,8
INV-06786200074,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,Jim Beam Brands,44516,Cruzan Light Rum,12,750,$6.83,$10.25,1,$123.00,0.75,2017,8
INV-06786200075,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,LUXCO INC,45277,Paramount White Rum,12,1000,$4.42,$6.63,5,$79.56,5.0,2017,8
INV-06786200076,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,Phillips Beverage,45419,Phillips White Rum,12,1000,$4.45,$6.68,1,$80.16,1.0,2017,8
INV-06786200077,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1062200.0,White Rum,LUXCO INC,46351,Hawkeye Light Rum,12,1000,$4.34,$6.51,1,$78.12,1.0,2017,8
INV-06786200078,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1052100.0,Imported Brandies,MOET HENNESSY USA,48106,Hennessy Vs Cognac,12,750,$19.49,$29.24,3,$350.88,2.25,2017,8
INV-06786200079,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1052100.0,Imported Brandies,Vin Divino Ltd,51506,Presidente Grape Brandy (pedro Domecq),12,750,$8.49,$12.74,6,$152.88,4.5,2017,8
INV-06786200080,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1051100.0,American Brandies,Heaven Hill Brands,52318,Christian Bros Brandy,6,1750,$11.83,$17.75,1,$106.50,1.75,2017,8
INV-06786200081,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1070000.0,Cocktails / RTD,SAZERAC NORTH AMERICA,57051,Barton Long Island Iced Tea,12,1000,$4.10,$6.15,2,$73.80,2.0,2017,8
INV-06786200082,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1070000.0,Cocktails / RTD,SAZERAC COMPANY  INC,59037,Desert Island Long Island Ice Tea Cocktail,12,1000,$4.36,$6.54,1,$72.48,1.0,2017,8
INV-06786200083,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,SAZERAC NORTH AMERICA,64601,Caravella Limoncello,6,750,$11.25,$16.88,1,$101.28,0.75,2017,8
INV-06786200084,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,Heaven Hill Brands,64645,Domaine de Canton,6,750,$18.55,$27.83,1,$166.98,0.75,2017,8
INV-06786200085,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,Brown Forman Corp.,64676,Chambord Liqueur Royale De France,12,750,$18.56,$27.84,1,$334.08,0.75,2017,8
INV-06786200086,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,REMY COINTREAU USA INC,64776,Cointreau Liqueur,12,750,$19.99,$29.99,1,$359.88,0.75,2017,8
INV-06786200087,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,DIAGEO AMERICAS,64913,Ciroc Mango,12,375,$9.25,$13.88,1,$166.50,0.37,2017,8
INV-06786200088,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1032200.0,Imported Flavored Vodka,DIAGEO AMERICAS,64914,Ciroc Mango,12,750,$18.49,$27.74,1,$332.82,0.75,2017,8
INV-06786200089,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,Skyy Spirits Inc,65127,Grand Marnier Cordon Rouge,12,1000,$25.55,$38.33,1,$459.96,1.0,2017,8
INV-06786200090,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081200.0,Cream Liqueurs,McCormick Distilling Co.,65199,Tequila Rose Liqueur,12,1000,$11.50,$17.25,1,$207.00,1.0,2017,8
INV-06786200091,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,REMY COINTREAU USA INC,65896,Metaxa Ouzo,12,750,$10.49,$15.74,1,$15.74,0.75,2017,8
INV-06786200092,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,DIAGEO AMERICAS,66636,Romana Sambuca Italian Liquore,12,750,$13.50,$20.25,1,$243.00,0.75,2017,8
INV-06786200093,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,BACARDI USA INC,66836,St. Germain,6,750,$20.00,$30.00,1,$180.00,0.75,2017,8
INV-06786200094,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082000.0,Imported Cordials & Liqueurs,Gemini Spirits,66936,Grangala Triple Orange Liqueur,12,750,$11.02,$16.53,2,$188.28,1.5,2017,8
INV-06786200095,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081600.0,Whiskey Liqueur,DIAGEO AMERICAS,67267,Yukon Jack Canadian Liqueur,12,1000,$11.75,$17.63,1,$211.56,1.0,2017,8
INV-06786200096,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081100.0,Coffee Liqueurs,PERNOD RICARD USA,67527,Kahlua Coffee Liqueur,12,1000,$14.99,$22.49,1,$269.88,1.0,2017,8
INV-06786200097,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081200.0,Cream Liqueurs,DIAGEO AMERICAS,68037,Bailey's Original Irish Cream,12,1000,$16.50,$24.75,1,$297.00,1.0,2017,8
INV-06786200098,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082200.0,Imported Schnapps,SAZERAC COMPANY  INC,69637,Dr. Mcgillicuddy's Cherry Schnapps,12,1000,$11.00,$16.50,1,$198.00,1.0,2017,8
INV-06786200099,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082200.0,Imported Schnapps,SAZERAC COMPANY  INC,69657,Dr. Mcgillicuddy's Mentholmint,12,1000,$11.00,$16.50,2,$198.00,2.0,2017,8
INV-06786200100,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1082200.0,Imported Schnapps,DIAGEO AMERICAS,69947,Rumple Minze Peppermint Schnapps Liqueur,12,1000,$15.75,$23.63,5,$283.56,5.0,2017,8
INV-06786200101,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081200.0,Cream Liqueurs,DIAGEO AMERICAS,72356,Baileys Almande,12,750,$12.50,$18.75,1,$225.00,0.75,2017,8
INV-06786200102,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081300.0,American Cordials & Liqueur,Jim Beam Brands,73526,Dekuyper Melon Liqueur,12,750,$6.47,$9.71,1,$116.52,0.75,2017,8
INV-06786200103,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1091100.0,American Distilled Spirit Specialty,Heaven Hill Brands,73748,Evan Williams Peach,12,750,$7.94,$11.91,1,$11.91,0.75,2017,8
INV-06786200104,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081300.0,American Cordials & Liqueur,SAZERAC NORTH AMERICA,73986,Di Amore Amaretto,12,750,$6.00,$9.00,1,$108.00,0.75,2017,8
INV-06786200105,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081300.0,American Cordials & Liqueur,Prestige Wine & Spirits Group,75214,Kinky Blue,12,750,$10.00,$15.00,1,$180.00,0.75,2017,8
INV-06786200106,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081300.0,American Cordials & Liqueur,Heaven Hill Brands,76478,Pama Pomegranate Liqueur,6,750,$9.83,$14.75,1,$88.50,0.75,2017,8
INV-06786200107,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77375,Smirnoff Sorbet Light Mango Passion Fruit,12,750,$8.25,$12.38,1,$12.38,0.75,2017,8
INV-06786200108,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081600.0,Whiskey Liqueur,Charles Jacquin Et Cie,77472,Sweet Revenge,6,750,$10.98,$16.47,1,$16.47,0.75,2017,8
INV-06786200109,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1092000.0,Imported Distilled Spirits Specialty,SAZERAC COMPANY  INC,77487,Tortilla Gold Dss,12,1000,$4.51,$6.77,6,$81.24,6.0,2017,8
INV-06786200110,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77648,Smirnoff Citrus,12,1000,$9.25,$13.88,1,$166.56,1.0,2017,8
INV-06786200111,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77674,Smirnoff Green Apple,12,750,$8.25,$12.38,1,$148.56,0.75,2017,8
INV-06786200112,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77699,Smirnoff Orange,12,1000,$9.25,$13.88,1,$166.56,1.0,2017,8
INV-06786200113,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77741,Smirnoff Raspberry,12,1000,$9.25,$13.88,1,$166.56,1.0,2017,8
INV-06786200114,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77843,Smirnoff Strawberry,12,1000,$9.25,$13.88,1,$166.56,1.0,2017,8
INV-06786200115,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77870,Smirnoff Sours Fruit Punch,12,750,$8.25,$12.38,3,$12.38,2.25,2017,8
INV-06786200116,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77880,Smirnoff Sours Watermelon,12,750,$8.25,$12.38,4,$12.38,3.0,2017,8
INV-06786200117,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1031200.0,American Flavored Vodka,DIAGEO AMERICAS,77889,Smirnoff Ruby Red Grapefruit,12,750,$8.25,$12.38,1,$12.38,0.75,2017,8
INV-06786200118,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081300.0,American Cordials & Liqueur,LUXCO INC,79966,Arrow Creme de Almond,12,750,$4.74,$7.11,1,$85.32,0.75,2017,8
INV-06786200119,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081200.0,Cream Liqueurs,McCormick Distilling Co.,80295,KeKe Key Lime Liqueur,12,750,$9.49,$14.24,1,$170.88,0.75,2017,8
INV-06786200120,08/21/2017,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,POLK,1081400.0,American Schnapps,SAZERAC COMPANY  INC,80826,"Ice 101, Peppermint Schnapps",12,750,$9.50,$14.25,1,$14.25,0.75,2017,8
